0.000000000000000000e+00	-3.213498217494445419e-01	-5.833136779390725168e-01	-8.250236944323252608e-01	-8.754738977301730340e-01	-9.103003855780991138e-01	-4.883762465753688220e-01	-3.703791687714198533e-01	-3.451109436453011492e-01	-4.120194780352814945e-01	-2.390390760657854496e-01	7.247966900067666016e-03	2.874196233281165608e-02	5.028451171282678073e-02	9.384981365492289784e-02	4.990392347103383974e-02	3.922164021503675435e-02	2.780303786569036581e-02	1.648771168224672304e-02	1.583127013485588833e-02	1.041112703398504140e-02	5.765328450355574133e-04	2.760766682846436948e-03	3.041022959245226758e-04	-3.095004574882324194e-03	1.705827362485350801e-03	3.522267736585212028e-03	4.696026353034100931e-03	1.041554623270208105e-03	2.808307526359669296e-04	2.787583682968058571e-03	4.283462219992637855e-03	-7.788118782425757988e-05	3.490161165630163535e-04	-2.351149437999097789e-03
3.213498217494445419e-01	0.000000000000000000e+00	-3.304289033707855094e-01	-7.405258890997157284e-01	-7.605779218506559802e-01	-7.935012928400476673e-01	-3.854132907086817439e-01	-2.442266947826664536e-01	-2.198567870274356073e-01	-2.886518456864725080e-01	-9.339563895748170808e-02	4.935936449498462032e-03	3.875296066449312321e-02	6.367691944358408462e-02	1.289431073225895952e-01	6.197735704345701258e-02	5.105235030580792394e-02	3.381897728345436421e-02	1.911985240019792309e-02	1.866346036252993293e-02	1.442336315382104425e-02	1.122548420875416238e-03	6.261328239190438322e-03	7.883219410038416102e-04	-4.542582279623025993e-03	6.663560735549200337e-03	9.044177586274269182e-03	8.019235537073853698e-03	1.990548448654506745e-03	2.072514309025625312e-04	1.550670608518717707e-03	3.885310153664202348e-03	-6.997720695902304774e-04	-2.507062426053607331e-03	-1.403874820047999739e-02
5.833136779390725168e-01	3.304289033707855094e-01	0.000000000000000000e+00	-5.255044007895747216e-01	-5.534398987970012840e-01	-6.107694819869603498e-01	-2.018116412667145809e-01	-6.071184906323301433e-02	-2.534320762907726898e-02	-8.968939853187385403e-02	1.364277073628675785e-01	5.224471414449391969e-03	4.110588227610825762e-02	6.463681366798613992e-02	1.435478085642075130e-01	6.034098331384921826e-02	5.677870621282236213e-02	3.603628098477387048e-02	1.808664274882135214e-02	1.826289974514810205e-02	1.627289329528704837e-02	3.763684679522197839e-03	1.520309535952040457e-02	-9.093914512749395711e-05	-2.678127888710369817e-03	1.159922079237868386e-02	1.618958163501790434e-02	1.137687181022561077e-02	3.208745858618839049e-03	-1.146209573892777839e-05	4.003278518434665728e-03	2.248330968666857436e-03	-9.597506886380075030e-04	-4.694690139710551782e-03	-2.299743147585150971e-02
8.250236944323252608e-01	7.405258890997157284e-01	5.255044007895747216e-01	0.000000000000000000e+00	-5.853518352376863021e-02	-1.468224866508489879e-01	2.609087750513733317e-01	3.833789483185882085e-01	4.180424592817406637e-01	3.597598360010791918e-01	5.882948139661723364e-01	5.797374418717198170e-03	4.016364232686538138e-02	8.347096973718928781e-02	1.785484239806022222e-01	1.069534228934024972e-01	7.750047487106459521e-02	4.486491065042665788e-02	1.863367117443499171e-02	1.811955151011026069e-02	1.883706999308750601e-02	5.791731901180899485e-03	2.357784654769779636e-02	7.594189260459693848e-04	-9.651535398670727656e-05	1.318022397618139399e-02	1.738633674291822570e-02	1.219481340232429767e-02	3.072987998071567348e-03	-2.089721419480440012e-05	3.599935528805657103e-03	5.499588631241978959e-04	-9.882338448819328984e-04	-7.066739724898759558e-04	2.932666969435528711e-04
8.754738977301730340e-01	7.605779218506559802e-01	5.534398987970012840e-01	5.853518352376863021e-02	0.000000000000000000e+00	-9.483727013167264630e-02	3.153534492696641323e-01	4.458799880433834684e-01	4.874202918363577108e-01	4.250167964261920006e-01	6.483354002053747234e-01	4.429430203256688216e-03	3.425925516520811343e-02	8.118727112205559315e-02	1.788814210666057891e-01	1.125372875170072146e-01	8.096844051266112452e-02	4.570316126564694104e-02	1.945536779201382030e-02	1.518500388924218236e-02	1.823861009776462858e-02	5.617112270119071701e-03	2.312660822067841987e-02	2.949105045828498482e-04	2.733008621600150137e-04	1.339400516232172600e-02	1.443904081381103960e-02	1.014960299015634122e-02	2.432580173896528412e-03	-2.717259130417984760e-04	2.299381253273114368e-03	2.777922364123743904e-04	-3.225741804622778847e-04	5.142343255170093129e-05	-3.179378277108508948e-03
9.103003855780991138e-01	7.935012928400476673e-01	6.107694819869603498e-01	1.468224866508489879e-01	9.483727013167264630e-02	0.000000000000000000e+00	4.246999430272763720e-01	5.514925790416013163e-01	5.932471297687658129e-01	5.376165810249637911e-01	7.759386199325408739e-01	3.106649810251375932e-03	3.014885724385346633e-02	6.382471344411820569e-02	1.569750469379638247e-01	9.604974811427365033e-02	6.834782543850911884e-02	3.943842442163057044e-02	1.662080337426443885e-02	1.434318193314179993e-02	1.711333191601528345e-02	6.604042381076140333e-03	2.430414679801610328e-02	-2.847182049505537008e-04	1.422648763146591158e-03	1.716896371521222861e-02	1.867455264446434005e-02	1.069001631880202481e-02	2.776330865752538266e-03	-1.961749142462425907e-04	2.340810242161350894e-03	-1.990586731501782893e-04	1.733426601969127040e-03	-3.075417498453973837e-03	1.468657798961657416e-03
4.883762465753688220e-01	3.854132907086817439e-01	2.018116412667145809e-01	-2.609087750513733317e-01	-3.153534492696641323e-01	-4.246999430272763720e-01	0.000000000000000000e+00	1.691316666469815100e-01	2.163918968713351987e-01	1.324235515533830065e-01	4.231114917763432737e-01	-7.630406495985277322e-03	1.393927211200725325e-02	3.567947649028924834e-02	7.302644434059375744e-02	6.786770449225998370e-02	4.708335065817583626e-02	2.571275378433456396e-02	7.292930859908704558e-03	8.552089597439010288e-03	1.226781791579325404e-02	6.158657248702599854e-03	2.010872411683142097e-02	2.406710743084309635e-05	1.204813385031868692e-03	1.317343023727142980e-02	1.346516682655143904e-02	6.363369154578969213e-03	1.119691381923108939e-03	-4.139841842785865842e-05	-4.701029494364798028e-03	-8.125960085243139151e-04	6.276960041987434194e-03	2.381509074237236120e-03	2.323657358660690363e-03
3.703791687714198533e-01	2.442266947826664536e-01	6.071184906323301433e-02	-3.833789483185882085e-01	-4.458799880433834684e-01	-5.514925790416013163e-01	-1.691316666469815100e-01	0.000000000000000000e+00	5.374490943721967062e-02	-3.370251120789702348e-02	2.636229107854823894e-01	-1.552814725100180697e-02	5.753203582558270857e-03	3.805559777954856809e-02	7.430963360545524143e-02	7.985573376614606145e-02	4.981885931175986798e-02	2.436974536531719485e-02	5.349690202613265402e-03	3.887928286096666020e-03	1.080041600832316873e-02	5.477556636084673393e-03	1.930908807462071441e-02	-7.578548855526683298e-05	2.425513986811660833e-03	1.244454121362323362e-02	1.120918532664055833e-02	4.272340455220142302e-03	4.446998828601127674e-04	-6.604148469253239354e-05	-7.868817572818202766e-03	-1.103322989374390037e-03	7.696108592076641303e-03	3.063512588709909820e-03	-1.469378475825722924e-02
3.451109436453011492e-01	2.198567870274356073e-01	2.534320762907726898e-02	-4.180424592817406637e-01	-4.874202918363577108e-01	-5.932471297687658129e-01	-2.163918968713351987e-01	-5.374490943721967062e-02	0.000000000000000000e+00	-8.534312798658752475e-02	2.151212215122562665e-01	-1.189075150885975964e-02	6.165917994184193229e-03	3.937150057342924531e-02	8.441211829298632396e-02	7.801794586622218253e-02	4.916939994599189845e-02	2.673097297711669179e-02	7.655552837656950244e-03	1.792181632204851299e-03	6.961595951419118945e-03	5.719185281835763822e-03	1.998757025328066692e-02	4.278183191991133242e-05	2.611533035892363817e-03	1.006704812188614732e-02	9.508273334604484123e-03	3.985515638824420684e-03	5.409067749781074725e-04	2.532414847357052122e-04	-6.315671280837802798e-03	-1.606600511262862904e-03	7.286210155684861266e-03	2.887722770166295874e-03	-2.083234129547148830e-02
4.120194780352814945e-01	2.886518456864725080e-01	8.968939853187385403e-02	-3.597598360010791918e-01	-4.250167964261920006e-01	-5.376165810249637911e-01	-1.324235515533830065e-01	3.370251120789702348e-02	8.534312798658752475e-02	0.000000000000000000e+00	3.113697949030542755e-01	1.184868234761035644e-03	2.123167203650691559e-02	5.303910740972165444e-02	1.097755674077435795e-01	6.687798326043677133e-02	4.279506662366788783e-02	2.266695351507681810e-02	7.672685366138009937e-03	4.221295279797967689e-03	5.840088917464415427e-03	5.860529994998015142e-03	1.727355972744343965e-02	1.206589865039127884e-03	-5.903402448898184551e-04	1.007320024578788921e-02	1.528121833215639880e-02	1.067693185382261392e-02	3.027896005004730978e-03	3.378352485182059263e-05	-3.549553053075848834e-04	-2.349274937424828021e-03	2.920873753558642615e-03	2.779937725754472264e-03	-6.478362488608246407e-03
