0.000000000000000000e+00	-2.920949095941126061e-01	-5.427782005879407956e-01	-7.357713384827783143e-01	-7.028486797888109372e-01	-7.805434774006633214e-01	-2.774684288908576546e-01	-3.855920503715891678e-01	-3.860539162480564057e-01	-3.561446625532116439e-02	6.191890155265300510e-02	4.701262495400789637e-02	3.711788772275707513e-03	6.986028427737992624e-03	2.625580881726803650e-02	5.672666879411211727e-02	8.564579019710599761e-02	7.814133341954047907e-02	7.126639928756942077e-02	8.982021622809407968e-03	1.184931695184901837e-02	2.442405027070351092e-03	6.710262799585946236e-02	-2.926032007755957967e-02	3.739187521027466377e-02	3.024781451679998262e-02	9.699510397942374962e-03	1.847272046291339315e-04	3.552744589604772685e-02	1.005475605273168233e-01	4.663428251853120321e-02	1.221341976118716158e-02	-7.487950970500424977e-04	3.971932417498441614e-02	7.388162904804224107e-02
2.920949095941126061e-01	0.000000000000000000e+00	-3.755612896185656080e-01	-8.677191969044165676e-01	-8.179745478098301437e-01	-8.931290207770558043e-01	-3.938253065499742744e-01	-4.932493366504799304e-01	-4.868398990977910179e-01	-1.383890913022400859e-01	-1.809416148529030544e-03	5.315302087917128659e-02	3.935698626228227755e-03	2.092363219194304583e-02	5.096566973330887013e-02	1.213007455602085616e-01	1.247104238795022080e-01	1.008153801981496456e-01	8.734004475115383914e-02	2.890049955344180244e-02	2.005760509876343411e-02	2.863390002678860985e-03	9.705436907307408989e-02	-4.037221209952127077e-02	4.675158380397273494e-02	4.151543357094539949e-02	1.482792630007321102e-02	-3.793234746744110920e-04	3.995026570928070925e-02	1.265403895391601641e-01	7.007339024289045704e-02	1.528766540621150430e-02	4.077328889572065171e-04	6.446861594470629231e-02	1.072886035516790876e-01
5.427782005879407956e-01	3.755612896185656080e-01	0.000000000000000000e+00	-8.569770260140612272e-01	-9.057393860307089151e-01	-9.079334370568609147e-01	-3.589937046662143305e-01	-4.563362884004279474e-01	-4.370512443905728572e-01	-7.440269507106822555e-02	1.208309282518081895e-01	5.944018007512186230e-02	5.361177539674222801e-03	2.401390661744783050e-02	5.451176318423240491e-02	1.444480301731842775e-01	1.299384998312549389e-01	1.008013216296040626e-01	9.597079862561064267e-02	5.272093414882930706e-02	2.516709867837683273e-02	5.381766925165145299e-04	1.083507394966693321e-01	-1.658552504574913738e-02	5.752749580493903003e-02	4.091171928287672122e-02	7.051269739306711970e-03	-1.417336639898642264e-03	4.056160123515924198e-02	1.328793155067898024e-01	7.722604521259325561e-02	1.768122004788831234e-02	-9.002629534288443189e-04	7.000248748733700621e-02	1.214793006078114246e-01
7.357713384827783143e-01	8.677191969044165676e-01	8.569770260140612272e-01	0.000000000000000000e+00	-2.300678283001253432e-02	-2.453016563282898743e-01	2.843679976297563972e-01	1.791114993868959115e-01	2.090959710939896965e-01	5.330186039380340191e-01	7.087479550140687312e-01	4.621878732515732890e-02	1.982278837241257304e-03	4.093493714913504916e-02	6.785084422975348750e-02	1.855767505203144707e-01	1.342509047580977555e-01	9.258878436930964573e-02	9.486385867341043387e-02	1.271023412800905417e-01	5.335120000060285250e-02	-2.049212790705229282e-04	1.099044818377244298e-01	-1.019793511987238804e-02	5.931330120553582330e-02	4.676204058333455899e-02	1.544292700915345096e-02	-3.258139391761970640e-05	2.751492358245461595e-02	1.161514588441876356e-01	9.268907954187247111e-02	9.575816928723016042e-03	1.714830551988804144e-03	9.881783093803453433e-02	1.582555046624445072e-01
7.028486797888109372e-01	8.179745478098301437e-01	9.057393860307089151e-01	2.300678283001253432e-02	0.000000000000000000e+00	-2.308718677388935381e-01	3.177335731242239003e-01	1.985020360100292758e-01	2.256471581554559402e-01	5.690844935573462493e-01	7.533554581768204805e-01	3.014473802233173100e-02	2.915734085614719753e-04	4.633255089779590719e-02	6.361616591089881700e-02	1.742369060383423818e-01	1.150648060708905351e-01	7.523732825571693983e-02	7.854329101135996971e-02	1.325729297797370865e-01	5.736635684138468444e-02	-1.152512568756043198e-03	9.788092992385824531e-02	-2.426971964343323587e-02	4.758656445156568549e-02	4.689763678391166424e-02	1.969318105017047599e-02	-5.227735500182789999e-03	1.255418580793527666e-02	9.459425624649668574e-02	8.345985107087655619e-02	6.153557307927715048e-03	6.375564662404864698e-03	9.826185018823052619e-02	1.470115734843045752e-01
7.805434774006633214e-01	8.931290207770558043e-01	9.079334370568609147e-01	2.453016563282898743e-01	2.308718677388935381e-01	0.000000000000000000e+00	5.386058102696239525e-01	4.352643255710724746e-01	4.630879624061315369e-01	7.696123369812589710e-01	9.900331289175302585e-01	2.119846308528458567e-02	1.006784524795942802e-04	3.848947579113099621e-02	4.613237179391175419e-02	1.343871481068795726e-01	7.355250658083256621e-02	3.831028952556062017e-02	5.458930770611618299e-02	1.411981395999310773e-01	6.081176789963411988e-02	7.422255157226575074e-04	7.541993340201542939e-02	-3.836635830893040701e-03	3.925880016758365176e-02	3.358800701999212213e-02	1.316301962708756393e-02	4.254598471390324188e-04	5.238200281853061871e-03	6.194472944339697584e-02	6.906139667563804263e-02	5.735582714332200516e-03	5.678127417330472090e-03	7.711362258451920360e-02	1.205072471851711680e-01
2.774684288908576546e-01	3.938253065499742744e-01	3.589937046662143305e-01	-2.843679976297563972e-01	-3.177335731242239003e-01	-5.386058102696239525e-01	0.000000000000000000e+00	-1.748573106729468807e-01	-1.357133423431107211e-01	4.288705959925450673e-01	7.014256543774129993e-01	4.075204115608638787e-03	1.428563384023454411e-04	1.688525906139354618e-02	1.025085130493569308e-02	4.487844241110249682e-02	4.336558180105684612e-03	-8.470282441724857198e-03	1.647114724503946984e-02	1.210634650170680504e-01	5.055791765748608030e-02	4.941877407622330756e-03	2.633762300198100662e-02	-1.025705907549106372e-02	1.537605334757302655e-02	8.217354386253530527e-03	-3.340526083024068435e-03	-1.466152282476766884e-03	-3.718978229696847868e-03	5.153833502401478084e-03	3.103615289866559074e-02	3.580626767773758146e-04	3.859594619149579308e-03	3.530539733937636954e-02	6.035468151788654645e-02
3.855920503715891678e-01	4.932493366504799304e-01	4.563362884004279474e-01	-1.791114993868959115e-01	-1.985020360100292758e-01	-4.352643255710724746e-01	1.748573106729468807e-01	0.000000000000000000e+00	3.991806913582528205e-02	5.476941324913158216e-01	8.337891648439301751e-01	-4.011841812399975782e-04	3.638212033480843141e-04	2.120996227595894207e-02	7.719191163282949908e-03	5.782918555516838172e-02	1.513278188032720836e-02	3.818931385776193344e-04	1.880715117161872382e-02	1.284012640889781731e-01	5.559928423239506035e-02	3.201467120770768761e-03	3.361673674072439277e-02	-2.534158462649902660e-05	1.303941579880994392e-02	9.265258293897215766e-03	4.563489424367498173e-03	1.775473561407470927e-03	-1.145219316722576389e-02	8.540637752344051870e-03	3.514456200388436230e-02	8.962773222916228712e-04	6.188063019099661680e-03	4.683528423139905750e-02	7.326101681756415351e-02
3.860539162480564057e-01	4.868398990977910179e-01	4.370512443905728572e-01	-2.090959710939896965e-01	-2.256471581554559402e-01	-4.630879624061315369e-01	1.357133423431107211e-01	-3.991806913582528205e-02	0.000000000000000000e+00	4.971585890745739422e-01	8.298630720247388570e-01	-1.788658771070384887e-03	4.537905356753057389e-04	2.127854514663515134e-02	7.555487266996334383e-03	5.852308735746198504e-02	1.516134503749816745e-02	-2.526102246185796263e-03	1.819891159825536356e-02	1.279213921920935304e-01	5.568546653627406973e-02	3.512059283762520526e-03	3.611082161613196617e-02	2.675923331353179460e-03	1.363614274154742630e-02	1.093488441763835160e-02	5.764633282769793601e-03	2.098812627713490375e-03	-9.599306915929918874e-03	7.635349999680060562e-03	3.450259222163459122e-02	4.257531942814699955e-04	6.953953539200249251e-03	4.680018971872898503e-02	7.206617649664751046e-02
3.561446625532116439e-02	1.383890913022400859e-01	7.440269507106822555e-02	-5.330186039380340191e-01	-5.690844935573462493e-01	-7.696123369812589710e-01	-4.288705959925450673e-01	-5.476941324913158216e-01	-4.971585890745739422e-01	0.000000000000000000e+00	4.935251221688239376e-01	-2.709150313764617599e-03	1.344335428905833046e-03	7.928840884433265707e-03	-3.011261801364299023e-03	1.336959502702483871e-02	-1.443104198727266849e-02	-1.937337464070182369e-02	1.665124815330798133e-03	9.678351912161585469e-02	4.067597832511471445e-02	7.043969421448998715e-03	1.125783431347925599e-02	-9.064380971982071572e-03	3.518895482318099704e-03	-2.143143791571225365e-04	-3.689024748726183432e-03	5.001751261382073564e-04	-3.815337859338084007e-03	-1.350777563854897723e-02	1.470387998388112891e-02	-2.410197854700273437e-03	4.334607962035467651e-03	1.987833027322274612e-02	3.288742648171048832e-02
